35;"Taille:select:0#Couleur:select:1";"S:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/pantalon femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/pantalon femme dos noir.jpg";0;0;0;0
35;"Taille:select:0#Couleur:select:1";"M:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/pantalon femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/pantalon femme dos noir.jpg";0;0;0;0
35;"Taille:select:0#Couleur:select:1";"L:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/pantalon femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/pantalon femme dos noir.jpg";0;0;0;0
35;"Taille:select:0#Couleur:select:1";"XL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/pantalon femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/pantalon femme dos noir.jpg";0;0;0;0
35;"Taille:select:0#Couleur:select:1";"XXL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/pantalon femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/pantalon femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"XS:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"S:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"M:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"L:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"XL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
36;"Taille:select:0#Couleur:select:1";"XXL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/coupe vent femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/coupe vent femme dos noir.jpg";0;0;0;0
