31;"Taille:select:0#Couleur:select:1";"XS:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"S:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"M:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"L:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XL:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XXL:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos blanc.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XS:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"S:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"M:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"L:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XXL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos noir.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"XS:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos bleu.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"S:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos bleu.jpg";0;0;0;0
31;"Taille:select:0#Couleur:select:1";"M:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/polo femme face bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/polo femme dos bleu.jpg";0;0;0;0
