"Product ID*";"Attribute (Name:Type:Position)*";"Value (Value:Position)*";"Supplier reference";"Reference";"EAN13";"UPC";"Wholesale price";"Impact on price";"Ecotax";"Quantity";"Minimal quantity";"Impact on weight";"Default (0 = No, 1 = Yes)";"Combination available date";"Image position";"Image URL";"Delete existing images (0 = No, 1 = Yes)";"ID / Name of shop";"Advanced Stock Managment";"Depends on stock";"Warehouse"
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"3,00m:0#5m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"3,00m:0#6m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"3,00m:0#8m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"3,00m:0#9m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"3,00m:0#10m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"3,00m:0#12m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"3,00m:0#15m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"3,00m:0#18m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"3,00m:0#20m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
9;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"3,00m:0#25m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"2.70m:0#xm:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"2.70m:0#3m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"2.70m:0#4m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"2.70m:0#5m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"2.70m:0#6m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"2.70m:0#8m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"2.70m:0#9m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"2.70m:0#10m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"2.70m:0#12m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"2.70m:0#15m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"2.70m:0#18m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"2.70m:0#20m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"2.70m:0#25m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"3.20m:0#xm:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:9";"3.20m:0#3m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:9";"3.20m:0#4m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"3.20m:0#5m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"3.20m:0#6m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"3.20m:0#8m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"3.20m:0#9m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"3.20m:0#10m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"3.20m:0#12m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"3.20m:0#15m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"3.20m:0#18m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"3.20m:0#20m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"3.20m:0#25m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"3.00m:0#xm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"3.00m:0#3m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"3.00m:0#4m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"3.00m:0#5m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"3.00m:0#6m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"3.00m:0#8m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"3.00m:0#9m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"3.00m:0#10m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"3.00m:0#12m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"3.00m:0#15m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"3.00m:0#18m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"3.00m:0#20m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
10;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"3.00m:0#25m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"2.40m:0#xm:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:9";"2.40m:0#3m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:9";"2.40m:0#4m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"2.40m:0#5m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:10";"2.40m:0#6m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"2.40m:0#8m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:11";"2.40m:0#9m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"2.40m:0#10m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:12";"2.40m:0#12m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"2.40m:0#15m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:13";"2.40m:0#18m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"2.40m:0#20m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:14";"2.40m:0#25m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"3.00m:0#xm:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:2";"3.00m:0#3m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"3.00m:0#4m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:3";"3.00m:0#5m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"3.00m:0#6m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:4";"3.00m:0#8m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"3.00m:0#9m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:5";"3.00m:0#10m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"3.00m:0#12m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:6";"3.00m:0#15m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"3.00m:0#18m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"3.00m:0#20m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
11;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"3.00m:0#25m:1#Blanc:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
12;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"2.00m:0#1.25m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
12;"Hauteur:select:0#Longueur:select:1#Couleur:select:7";"3.00m:0#1.25m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
12;"Hauteur:select:0#Longueur:select:1#Couleur:select:8";"10.0m:0#1.25m:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
13;"Taille:select:0#Couleur:select:1";"65cmx65cm:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
13;"Taille:select:0#Couleur:select:1";"75cmx75cm:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
13;"Taille:select:0#Couleur:select:1";"100cmx100cm:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#90cm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#90cm:1#Noir:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#90cm:1#Rouge:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#90cm:1#Gris:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#110cm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#110cm:1#Noir:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#110cm:1#Rouge:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#110cm:1#Gris:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#130cm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#130cm:1#Noir:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#130cm:1#Rouge:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Rond:0#130cm:1#Gris:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#95cm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#95cm:1#Noir:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#95cm:1#Rouge:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#95cm:1#Gris:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#115cm:1#Vert:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#115cm:1#Noir:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#115cm:1#Rouge:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
14;"Forme:select:0#Taille:select:2#Couleur:select:1";"Carré:0#115cm:1#Gris:2";;;;;;;;100;;0;0;;0;;0;0;0;0;
15;"Taille:select:0#Couleur:select:1";"2.00m:0#Blanc:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
15;"Taille:select:0#Couleur:select:1";"2.70m:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"First:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"Game:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"Target:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"HousseFirst:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"Housse Game:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
16;"Modèle:select:0";"Housse Target:0";;;;;;;;100;;0;0;;0;;0;0;0;0;
17;"Taille:select:0#Couleur:select:1";"xm:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
18;"Taille:select:0#Couleur:select:1";"xm:0#Vert:1";;;;;;;;100;;0;0;;0;;0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext noir.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int noir.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext noir.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int noir.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext noir.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int noir.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext noir.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int noir.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext noir.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int noir.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Rose:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext rose.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int rose.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Rose:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext rose.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int rose.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Rose:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext rose.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int rose.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Rose:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext rose.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int rose.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Rose:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext rose.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int rose.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int bleu.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int bleu.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int bleu.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int bleu.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int bleu.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Vert:1";;;;;;" ";;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext vert.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int vert.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Vert:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext vert.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int vert.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Vert:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext vert.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int vert.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Vert:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext vert.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int vert.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Vert:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext vert.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int vert.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Jaune:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext jaune.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int jaune.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Jaune:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext jaune.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int jaune.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Jaune:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext jaune.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int jaune.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Jaune:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext jaune.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int jaune.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Jaune:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext jaune.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int jaune.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Orange:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext orange.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int orange.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"S:0#Orange:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext orange.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int orange.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"M:0#Orange:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext orange.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int orange.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"L:0#Orange:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext orange.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int orange.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XL:0#Orange:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext orange.jpg#http://44.dev.dfx.fr/import/declinaisons/armg tech int orange.jpg";0;0;0;0;
19;"Taille:select:0#Couleur:select:1";"XS:0#Mosaik Violet:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/armg soft tech ext mosaik violet.jpg";0;0;0;0;
